"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","UNEMP","TOT","PC_LF","M","2013-07",6.194751,
"ISR","UNEMP","TOT","PC_LF","M","2013-08",5.753696,
"ISR","UNEMP","TOT","PC_LF","M","2013-09",5.755284,
"ISR","UNEMP","TOT","PC_LF","M","2013-10",5.713437,
"ISR","UNEMP","TOT","PC_LF","M","2013-11",5.520547,
"ISR","UNEMP","TOT","PC_LF","M","2013-12",5.733661,
"ISR","UNEMP","TOT","PC_LF","M","2014-01",5.888815,
"ISR","UNEMP","TOT","PC_LF","M","2014-02",5.849237,
"ISR","UNEMP","TOT","PC_LF","M","2014-03",5.833254,
"ISR","UNEMP","TOT","PC_LF","M","2014-04",5.799595,
"ISR","UNEMP","TOT","PC_LF","M","2014-05",5.993559,
"ISR","UNEMP","TOT","PC_LF","M","2014-06",6.436675,
"ISR","UNEMP","TOT","PC_LF","M","2014-07",6.057355,
"ISR","UNEMP","TOT","PC_LF","M","2014-08",6.151846,
"ISR","UNEMP","TOT","PC_LF","M","2014-09",6.151916,
"ISR","UNEMP","TOT","PC_LF","M","2014-10",5.418457,
"ISR","UNEMP","TOT","PC_LF","M","2014-11",5.662392,
"ISR","UNEMP","TOT","PC_LF","M","2014-12",5.627981,
"ISR","UNEMP","TOT","PC_LF","M","2015-01",5.693023,
"ISR","UNEMP","TOT","PC_LF","M","2015-02",5.276517,
"ISR","UNEMP","TOT","PC_LF","M","2015-03",5.365355,
"ISR","UNEMP","TOT","PC_LF","M","2015-04",4.972637,
"ISR","UNEMP","TOT","PC_LF","M","2015-05",5.063704,
"ISR","UNEMP","TOT","PC_LF","M","2015-06",5.430974,
"ISR","UNEMP","TOT","PC_LF","M","2015-07",5.455652,
"ISR","UNEMP","TOT","PC_LF","M","2015-08",5.242568,
"ISR","UNEMP","TOT","PC_LF","M","2015-09",5.147215,
"ISR","UNEMP","TOT","PC_LF","M","2015-10",5.199708,
"ISR","UNEMP","TOT","PC_LF","M","2015-11",5.326224,
"ISR","UNEMP","TOT","PC_LF","M","2015-12",5.223635,
"ISR","UNEMP","TOT","PC_LF","M","2016-01",4.969574,
"ISR","UNEMP","TOT","PC_LF","M","2016-02",5.324731,
"ISR","UNEMP","TOT","PC_LF","M","2016-03",5.282871,
"ISR","UNEMP","TOT","PC_LF","M","2016-04",4.922966,
"ISR","UNEMP","TOT","PC_LF","M","2016-05",4.814918,
"ISR","UNEMP","TOT","PC_LF","M","2016-06",4.618256,
"ISR","UNEMP","TOT","PC_LF","M","2016-07",4.750776,
"ISR","UNEMP","TOT","PC_LF","M","2016-08",4.669972,
"ISR","UNEMP","TOT","PC_LF","M","2016-09",4.936236,
"ISR","UNEMP","TOT","PC_LF","M","2016-10",4.594228,
"ISR","UNEMP","TOT","PC_LF","M","2016-11",4.340802,
"ISR","UNEMP","TOT","PC_LF","M","2016-12",4.329335,
"ISR","UNEMP","TOT","PC_LF","M","2017-01",4.373756,
"ISR","UNEMP","TOT","PC_LF","M","2017-02",4.302538,
"ISR","UNEMP","TOT","PC_LF","M","2017-03",4.374218,
"ISR","UNEMP","TOT","PC_LF","M","2017-04",4.401723,
"ISR","UNEMP","TOT","PC_LF","M","2017-05",4.557529,
"ISR","UNEMP","TOT","PC_LF","M","2017-06",4.370705,
"ISR","UNEMP","TOT","PC_LF","M","2017-07",4.072967,
"ISR","UNEMP","TOT","PC_LF","M","2017-08",4.097278,
"ISR","UNEMP","TOT","PC_LF","M","2017-09",4.064122,
"ISR","UNEMP","TOT","PC_LF","M","2017-10",4.028865,
"ISR","UNEMP","TOT","PC_LF","M","2017-11",4.289929,
"ISR","UNEMP","TOT","PC_LF","M","2017-12",3.907427,
"ISR","UNEMP","TOT","PC_LF","M","2018-01",3.586151,
"ISR","UNEMP","TOT","PC_LF","M","2018-02",3.83518,
"ISR","UNEMP","TOT","PC_LF","M","2018-03",3.695068,
"ISR","UNEMP","TOT","PC_LF","M","2018-04",4.025002,
"ISR","UNEMP","TOT","PC_LF","M","2018-05",3.9845,
"ISR","UNEMP","TOT","PC_LF","M","2018-06",3.993276,
"ISR","UNEMP","TOT","PC_LF","M","2018-07",4.240796,
"ISR","UNEMP","TOT","PC_LF","M","2018-08",4.017551,
"ISR","UNEMP","TOT","PC_LF","M","2018-09",4.111179,
"ISR","UNEMP","TOT","PC_LF","M","2018-10",4.168426,
"ISR","UNEMP","TOT","PC_LF","M","2018-11",4.120528,
"ISR","UNEMP","TOT","PC_LF","M","2018-12",4.210023,
"ISR","UNEMP","TOT","PC_LF","M","2019-01",4.186956,
"ISR","UNEMP","TOT","PC_LF","M","2019-02",4.026371,
"ISR","UNEMP","TOT","PC_LF","M","2019-03",3.829829,
"ISR","UNEMP","TOT","PC_LF","M","2019-04",3.776486,
"ISR","UNEMP","TOT","PC_LF","M","2019-05",3.697622,
"ISR","UNEMP","TOT","PC_LF","M","2019-06",4.097765,
"ISR","UNEMP","TOT","PC_LF","M","2019-07",3.681552,
"ISR","UNEMP","TOT","PC_LF","M","2019-08",3.757866,
"ISR","UNEMP","TOT","PC_LF","M","2019-09",3.645535,
"ISR","UNEMP","TOT","PC_LF","M","2019-10",3.45105,
"ISR","UNEMP","TOT","PC_LF","M","2019-11",3.899857,
"ISR","UNEMP","WOMEN","PC_LF","M","2012-01",6.929215,
"ISR","UNEMP","WOMEN","PC_LF","M","2012-02",7.501493,
"ISR","UNEMP","WOMEN","PC_LF","M","2012-03",7.705042,
"ISR","UNEMP","WOMEN","PC_LF","M","2012-04",7.22562,
"ISR","UNEMP","WOMEN","PC_LF","M","2012-05",7.207698,
"ISR","UNEMP","WOMEN","PC_LF","M","2012-06",6.901421,
"ISR","UNEMP","WOMEN","PC_LF","M","2012-07",6.685434,
"ISR","UNEMP","WOMEN","PC_LF","M","2012-08",6.614041,
"ISR","UNEMP","WOMEN","PC_LF","M","2012-09",6.85708,
"ISR","UNEMP","WOMEN","PC_LF","M","2012-10",6.698181,
"ISR","UNEMP","WOMEN","PC_LF","M","2012-11",6.614265,
"ISR","UNEMP","WOMEN","PC_LF","M","2012-12",7.126328,
"ISR","UNEMP","WOMEN","PC_LF","M","2013-01",7.007824,
"ISR","UNEMP","WOMEN","PC_LF","M","2013-02",6.701317,
"ISR","UNEMP","WOMEN","PC_LF","M","2013-03",6.768178,
"ISR","UNEMP","WOMEN","PC_LF","M","2013-04",6.676657,
"ISR","UNEMP","WOMEN","PC_LF","M","2013-05",6.657099,
"ISR","UNEMP","WOMEN","PC_LF","M","2013-06",6.59072,
"ISR","UNEMP","WOMEN","PC_LF","M","2013-07",6.298798,
"ISR","UNEMP","WOMEN","PC_LF","M","2013-08",5.496384,
"ISR","UNEMP","WOMEN","PC_LF","M","2013-09",5.89688,
"ISR","UNEMP","WOMEN","PC_LF","M","2013-10",5.924424,
"ISR","UNEMP","WOMEN","PC_LF","M","2013-11",5.563972,
"ISR","UNEMP","WOMEN","PC_LF","M","2013-12",5.471292,
"ISR","UNEMP","WOMEN","PC_LF","M","2014-01",5.966257,
"ISR","UNEMP","WOMEN","PC_LF","M","2014-02",5.771165,
"ISR","UNEMP","WOMEN","PC_LF","M","2014-03",5.861437,
"ISR","UNEMP","WOMEN","PC_LF","M","2014-04",5.981337,
"ISR","UNEMP","WOMEN","PC_LF","M","2014-05",6.319015,
"ISR","UNEMP","WOMEN","PC_LF","M","2014-06",6.258406,
"ISR","UNEMP","WOMEN","PC_LF","M","2014-07",6.079996,
"ISR","UNEMP","WOMEN","PC_LF","M","2014-08",6.161665,
"ISR","UNEMP","WOMEN","PC_LF","M","2014-09",6.067406,
"ISR","UNEMP","WOMEN","PC_LF","M","2014-10",5.466681,
"ISR","UNEMP","WOMEN","PC_LF","M","2014-11",5.794349,
"ISR","UNEMP","WOMEN","PC_LF","M","2014-12",5.474143,
"ISR","UNEMP","WOMEN","PC_LF","M","2015-01",5.660407,
"ISR","UNEMP","WOMEN","PC_LF","M","2015-02",5.36786,
"ISR","UNEMP","WOMEN","PC_LF","M","2015-03",5.5003,
"ISR","UNEMP","WOMEN","PC_LF","M","2015-04",4.802336,
"ISR","UNEMP","WOMEN","PC_LF","M","2015-05",5.200379,
"ISR","UNEMP","WOMEN","PC_LF","M","2015-06",5.539671,
"ISR","UNEMP","WOMEN","PC_LF","M","2015-07",5.591172,
"ISR","UNEMP","WOMEN","PC_LF","M","2015-08",5.493936,
"ISR","UNEMP","WOMEN","PC_LF","M","2015-09",5.256283,
"ISR","UNEMP","WOMEN","PC_LF","M","2015-10",5.378187,
"ISR","UNEMP","WOMEN","PC_LF","M","2015-11",5.734426,
"ISR","UNEMP","WOMEN","PC_LF","M","2015-12",5.638566,
"ISR","UNEMP","WOMEN","PC_LF","M","2016-01",5.330808,
"ISR","UNEMP","WOMEN","PC_LF","M","2016-02",5.65367,
"ISR","UNEMP","WOMEN","PC_LF","M","2016-03",5.285954,
"ISR","UNEMP","WOMEN","PC_LF","M","2016-04",5.038379,
"ISR","UNEMP","WOMEN","PC_LF","M","2016-05",4.968976,
"ISR","UNEMP","WOMEN","PC_LF","M","2016-06",4.797305,
"ISR","UNEMP","WOMEN","PC_LF","M","2016-07",4.914279,
"ISR","UNEMP","WOMEN","PC_LF","M","2016-08",4.964284,
"ISR","UNEMP","WOMEN","PC_LF","M","2016-09",5.037829,
"ISR","UNEMP","WOMEN","PC_LF","M","2016-10",4.764123,
"ISR","UNEMP","WOMEN","PC_LF","M","2016-11",4.352194,
"ISR","UNEMP","WOMEN","PC_LF","M","2016-12",4.456016,
"ISR","UNEMP","WOMEN","PC_LF","M","2017-01",4.472749,
"ISR","UNEMP","WOMEN","PC_LF","M","2017-02",4.435586,
"ISR","UNEMP","WOMEN","PC_LF","M","2017-03",4.46425,
"ISR","UNEMP","WOMEN","PC_LF","M","2017-04",4.50883,
"ISR","UNEMP","WOMEN","PC_LF","M","2017-05",4.611786,
"ISR","UNEMP","WOMEN","PC_LF","M","2017-06",4.461382,
"ISR","UNEMP","WOMEN","PC_LF","M","2017-07",4.221564,
"ISR","UNEMP","WOMEN","PC_LF","M","2017-08",4.130423,
"ISR","UNEMP","WOMEN","PC_LF","M","2017-09",4.182124,
"ISR","UNEMP","WOMEN","PC_LF","M","2017-10",4.097414,
"ISR","UNEMP","WOMEN","PC_LF","M","2017-11",4.268704,
"ISR","UNEMP","WOMEN","PC_LF","M","2017-12",4.078384,
"ISR","UNEMP","WOMEN","PC_LF","M","2018-01",3.812047,
"ISR","UNEMP","WOMEN","PC_LF","M","2018-02",3.633969,
"ISR","UNEMP","WOMEN","PC_LF","M","2018-03",3.405036,
"ISR","UNEMP","WOMEN","PC_LF","M","2018-04",3.969656,
"ISR","UNEMP","WOMEN","PC_LF","M","2018-05",3.852556,
"ISR","UNEMP","WOMEN","PC_LF","M","2018-06",3.979387,
"ISR","UNEMP","WOMEN","PC_LF","M","2018-07",4.310659,
"ISR","UNEMP","WOMEN","PC_LF","M","2018-08",3.815062,
"ISR","UNEMP","WOMEN","PC_LF","M","2018-09",4.118053,
"ISR","UNEMP","WOMEN","PC_LF","M","2018-10",4.253326,
"ISR","UNEMP","WOMEN","PC_LF","M","2018-11",4.105849,
"ISR","UNEMP","WOMEN","PC_LF","M","2018-12",4.262301,
"ISR","UNEMP","WOMEN","PC_LF","M","2019-01",4.279535,
"ISR","UNEMP","WOMEN","PC_LF","M","2019-02",4.168835,
"ISR","UNEMP","WOMEN","PC_LF","M","2019-03",4.118711,
"ISR","UNEMP","WOMEN","PC_LF","M","2019-04",4.002347,
"ISR","UNEMP","WOMEN","PC_LF","M","2019-05",3.941052,
"ISR","UNEMP","WOMEN","PC_LF","M","2019-06",4.054649,
"ISR","UNEMP","WOMEN","PC_LF","M","2019-07",3.908115,
"ISR","UNEMP","WOMEN","PC_LF","M","2019-08",4.131137,
"ISR","UNEMP","WOMEN","PC_LF","M","2019-09",3.953987,
"ISR","UNEMP","WOMEN","PC_LF","M","2019-10",3.761045,
"ISR","UNEMP","WOMEN","PC_LF","M","2019-11",3.903417,
"EA19","UNEMP","MEN","PC_LF","A","2005",8.15591,
"EA19","UNEMP","MEN","PC_LF","A","2006",7.421526,
"EA19","UNEMP","MEN","PC_LF","A","2007",6.602596,
"EA19","UNEMP","MEN","PC_LF","A","2008",6.853228,
"EA19","UNEMP","MEN","PC_LF","A","2009",9.407518,
"EA19","UNEMP","MEN","PC_LF","A","2010",9.955,
"EA19","UNEMP","MEN","PC_LF","A","2011",9.925752,
"EA19","UNEMP","MEN","PC_LF","A","2012",11.17224,
"EA19","UNEMP","MEN","PC_LF","A","2013",11.83657,
"EA19","UNEMP","MEN","PC_LF","A","2014",11.45125,
"EA19","UNEMP","MEN","PC_LF","A","2015",10.68086,
"EA19","UNEMP","MEN","PC_LF","A","2016",9.704812,
"EA19","UNEMP","MEN","PC_LF","A","2017",8.706035,
"EA19","UNEMP","MEN","PC_LF","A","2018",7.837499,
"EA19","UNEMP","TOT","PC_LF","A","2005",9.031174,
"EA19","UNEMP","TOT","PC_LF","A","2006",8.318748,
"EA19","UNEMP","TOT","PC_LF","A","2007",7.438017,
"EA19","UNEMP","TOT","PC_LF","A","2008",7.494714,
"EA19","UNEMP","TOT","PC_LF","A","2009",9.550497,
"EA19","UNEMP","TOT","PC_LF","A","2010",10.10274,
"EA19","UNEMP","TOT","PC_LF","A","2011",10.12907,
"EA19","UNEMP","TOT","PC_LF","A","2012",11.30863,
"EA19","UNEMP","TOT","PC_LF","A","2013",11.94219,
"EA19","UNEMP","TOT","PC_LF","A","2014",11.60461,
"EA19","UNEMP","TOT","PC_LF","A","2015",10.84461,
"EA19","UNEMP","TOT","PC_LF","A","2016",10.01079,
"EA19","UNEMP","TOT","PC_LF","A","2017",9.043635,
"EA19","UNEMP","TOT","PC_LF","A","2018",8.178779,
"EA19","UNEMP","WOMEN","PC_LF","A","2005",10.14056,
"EA19","UNEMP","WOMEN","PC_LF","A","2006",9.44502,
"EA19","UNEMP","WOMEN","PC_LF","A","2007",8.478552,
"EA19","UNEMP","WOMEN","PC_LF","A","2008",8.287225,
"EA19","UNEMP","WOMEN","PC_LF","A","2009",9.724968,
"EA19","UNEMP","WOMEN","PC_LF","A","2010",10.28047,
"EA19","UNEMP","WOMEN","PC_LF","A","2011",10.37193,
"EA19","UNEMP","WOMEN","PC_LF","A","2012",11.47041,
"EA19","UNEMP","WOMEN","PC_LF","A","2013",12.06641,
"EA19","UNEMP","WOMEN","PC_LF","A","2014",11.78431,
"EA19","UNEMP","WOMEN","PC_LF","A","2015",11.0361,
"EA19","UNEMP","WOMEN","PC_LF","A","2016",10.36765,
"EA19","UNEMP","WOMEN","PC_LF","A","2017",9.437069,
"EA19","UNEMP","WOMEN","PC_LF","A","2018",8.575224,
"EA19","UNEMP","MEN","PC_LF","Q","2005-Q1",8.27044,
"EA19","UNEMP","MEN","PC_LF","Q","2005-Q2",8.254696,
"EA19","UNEMP","MEN","PC_LF","Q","2005-Q3",8.138186,
"EA19","UNEMP","MEN","PC_LF","Q","2005-Q4",7.955344,
"EA19","UNEMP","MEN","PC_LF","Q","2006-Q1",7.794573,
"EA19","UNEMP","MEN","PC_LF","Q","2006-Q2",7.523007,
"EA19","UNEMP","MEN","PC_LF","Q","2006-Q3",7.294769,
"EA19","UNEMP","MEN","PC_LF","Q","2006-Q4",7.068653,
"EA19","UNEMP","MEN","PC_LF","Q","2007-Q1",6.771777,
"EA19","UNEMP","MEN","PC_LF","Q","2007-Q2",6.540342,
"EA19","UNEMP","MEN","PC_LF","Q","2007-Q3",6.71341,
"EA19","UNEMP","MEN","PC_LF","Q","2007-Q4",6.377192,
"EA19","UNEMP","MEN","PC_LF","Q","2008-Q1",6.421491,
"EA19","UNEMP","MEN","PC_LF","Q","2008-Q2",6.631583,
"EA19","UNEMP","MEN","PC_LF","Q","2008-Q3",6.929869,
"EA19","UNEMP","MEN","PC_LF","Q","2008-Q4",7.431838,
"EA19","UNEMP","MEN","PC_LF","Q","2009-Q1",8.656015,
"EA19","UNEMP","MEN","PC_LF","Q","2009-Q2",9.278003,
"EA19","UNEMP","MEN","PC_LF","Q","2009-Q3",9.750699,
"EA19","UNEMP","MEN","PC_LF","Q","2009-Q4",9.951651,
"EA19","UNEMP","MEN","PC_LF","Q","2010-Q1",10.09417,
"EA19","UNEMP","MEN","PC_LF","Q","2010-Q2",10.02722,
"EA19","UNEMP","MEN","PC_LF","Q","2010-Q3",9.911701,
"EA19","UNEMP","MEN","PC_LF","Q","2010-Q4",9.785128,
"EA19","UNEMP","MEN","PC_LF","Q","2011-Q1",9.701467,
"EA19","UNEMP","MEN","PC_LF","Q","2011-Q2",9.73692,
"EA19","UNEMP","MEN","PC_LF","Q","2011-Q3",9.964114,
"EA19","UNEMP","MEN","PC_LF","Q","2011-Q4",10.29911,
"EA19","UNEMP","MEN","PC_LF","Q","2012-Q1",10.64973,
"EA19","UNEMP","MEN","PC_LF","Q","2012-Q2",11.06325,
"EA19","UNEMP","MEN","PC_LF","Q","2012-Q3",11.33512,
"EA19","UNEMP","MEN","PC_LF","Q","2012-Q4",11.63872,
"EA19","UNEMP","MEN","PC_LF","Q","2013-Q1",11.81849,
"EA19","UNEMP","MEN","PC_LF","Q","2013-Q2",11.88561,
"EA19","UNEMP","MEN","PC_LF","Q","2013-Q3",11.93083,
"EA19","UNEMP","MEN","PC_LF","Q","2013-Q4",11.70828,
"EA19","UNEMP","MEN","PC_LF","Q","2014-Q1",11.70689,
"EA19","UNEMP","MEN","PC_LF","Q","2014-Q2",11.47176,
"EA19","UNEMP","MEN","PC_LF","Q","2014-Q3",11.34274,
"EA19","UNEMP","MEN","PC_LF","Q","2014-Q4",11.27839,
"EA19","UNEMP","MEN","PC_LF","Q","2015-Q1",10.99706,
"EA19","UNEMP","MEN","PC_LF","Q","2015-Q2",10.88028,
"EA19","UNEMP","MEN","PC_LF","Q","2015-Q3",10.55427,
"EA19","UNEMP","MEN","PC_LF","Q","2015-Q4",10.28721,
"EA19","UNEMP","MEN","PC_LF","Q","2016-Q1",10.06425,
"EA19","UNEMP","MEN","PC_LF","Q","2016-Q2",9.798107,
"EA19","UNEMP","MEN","PC_LF","Q","2016-Q3",9.572743,
"EA19","UNEMP","MEN","PC_LF","Q","2016-Q4",9.379853,
"EA19","UNEMP","MEN","PC_LF","Q","2017-Q1",9.071424,
"EA19","UNEMP","MEN","PC_LF","Q","2017-Q2",8.812021,
"EA19","UNEMP","MEN","PC_LF","Q","2017-Q3",8.604139,
"EA19","UNEMP","MEN","PC_LF","Q","2017-Q4",8.32968,
"EA19","UNEMP","MEN","PC_LF","Q","2018-Q1",8.1532,
"EA19","UNEMP","MEN","PC_LF","Q","2018-Q2",7.950195,
"EA19","UNEMP","MEN","PC_LF","Q","2018-Q3",7.708078,
"EA19","UNEMP","MEN","PC_LF","Q","2018-Q4",7.533389,
"EA19","UNEMP","MEN","PC_LF","Q","2019-Q1",7.392224,
"EA19","UNEMP","MEN","PC_LF","Q","2019-Q2",7.259645,
"EA19","UNEMP","MEN","PC_LF","Q","2019-Q3",7.200658,
"EA19","UNEMP","TOT","PC_LF","Q","2005-Q1",9.148894,
"EA19","UNEMP","TOT","PC_LF","Q","2005-Q2",9.119172,
"EA19","UNEMP","TOT","PC_LF","Q","2005-Q3",8.994633,
"EA19","UNEMP","TOT","PC_LF","Q","2005-Q4",8.859537,
"EA19","UNEMP","TOT","PC_LF","Q","2006-Q1",8.709125,
"EA19","UNEMP","TOT","PC_LF","Q","2006-Q2",8.410076,
"EA19","UNEMP","TOT","PC_LF","Q","2006-Q3",8.197252,
"EA19","UNEMP","TOT","PC_LF","Q","2006-Q4",7.954776,
"EA19","UNEMP","TOT","PC_LF","Q","2007-Q1",7.649074,
"EA19","UNEMP","TOT","PC_LF","Q","2007-Q2",7.437453,
"EA19","UNEMP","TOT","PC_LF","Q","2007-Q3",7.454605,
"EA19","UNEMP","TOT","PC_LF","Q","2007-Q4",7.20477,
"EA19","UNEMP","TOT","PC_LF","Q","2008-Q1",7.17149,
"EA19","UNEMP","TOT","PC_LF","Q","2008-Q2",7.316691,
"EA19","UNEMP","TOT","PC_LF","Q","2008-Q3",7.532237,
"EA19","UNEMP","TOT","PC_LF","Q","2008-Q4",7.958659,
"EA19","UNEMP","TOT","PC_LF","Q","2009-Q1",8.903984,
"EA19","UNEMP","TOT","PC_LF","Q","2009-Q2",9.411834,
"EA19","UNEMP","TOT","PC_LF","Q","2009-Q3",9.853127,
"EA19","UNEMP","TOT","PC_LF","Q","2009-Q4",10.03635,
"EA19","UNEMP","TOT","PC_LF","Q","2010-Q1",10.15621,
"EA19","UNEMP","TOT","PC_LF","Q","2010-Q2",10.16986,
"EA19","UNEMP","TOT","PC_LF","Q","2010-Q3",10.06263,
"EA19","UNEMP","TOT","PC_LF","Q","2010-Q4",10.02121,
"EA19","UNEMP","TOT","PC_LF","Q","2011-Q1",9.927219,
"EA19","UNEMP","TOT","PC_LF","Q","2011-Q2",9.938087,
"EA19","UNEMP","TOT","PC_LF","Q","2011-Q3",10.1831,
"EA19","UNEMP","TOT","PC_LF","Q","2011-Q4",10.46685,
"EA19","UNEMP","TOT","PC_LF","Q","2012-Q1",10.83672,
"EA19","UNEMP","TOT","PC_LF","Q","2012-Q2",11.19437,
"EA19","UNEMP","TOT","PC_LF","Q","2012-Q3",11.46888,
"EA19","UNEMP","TOT","PC_LF","Q","2012-Q4",11.73315,
"EA19","UNEMP","TOT","PC_LF","Q","2013-Q1",11.91193,
"EA19","UNEMP","TOT","PC_LF","Q","2013-Q2",12.00414,
"EA19","UNEMP","TOT","PC_LF","Q","2013-Q3",11.98686,
"EA19","UNEMP","TOT","PC_LF","Q","2013-Q4",11.86378,
"EA19","UNEMP","TOT","PC_LF","Q","2014-Q1",11.82346,
"EA19","UNEMP","TOT","PC_LF","Q","2014-Q2",11.61891,
"EA19","UNEMP","TOT","PC_LF","Q","2014-Q3",11.54483,
"EA19","UNEMP","TOT","PC_LF","Q","2014-Q4",11.4289,
"EA19","UNEMP","TOT","PC_LF","Q","2015-Q1",11.15324,
"EA19","UNEMP","TOT","PC_LF","Q","2015-Q2",11.01591,
"EA19","UNEMP","TOT","PC_LF","Q","2015-Q3",10.69942,
"EA19","UNEMP","TOT","PC_LF","Q","2015-Q4",10.50734,
"EA19","UNEMP","TOT","PC_LF","Q","2016-Q1",10.32232,
"EA19","UNEMP","TOT","PC_LF","Q","2016-Q2",10.11446,
"EA19","UNEMP","TOT","PC_LF","Q","2016-Q3",9.904619,
"EA19","UNEMP","TOT","PC_LF","Q","2016-Q4",9.698747,
"EA19","UNEMP","TOT","PC_LF","Q","2017-Q1",9.401069,
"EA19","UNEMP","TOT","PC_LF","Q","2017-Q2",9.126326,
"EA19","UNEMP","TOT","PC_LF","Q","2017-Q3",8.964611,
"EA19","UNEMP","TOT","PC_LF","Q","2017-Q4",8.677548,
"EA19","UNEMP","TOT","PC_LF","Q","2018-Q1",8.489984,
"EA19","UNEMP","TOT","PC_LF","Q","2018-Q2",8.302829,
"EA19","UNEMP","TOT","PC_LF","Q","2018-Q3",8.02623,
"EA19","UNEMP","TOT","PC_LF","Q","2018-Q4",7.891819,
"EA19","UNEMP","TOT","PC_LF","Q","2019-Q1",7.745688,
"EA19","UNEMP","TOT","PC_LF","Q","2019-Q2",7.580303,
"EA19","UNEMP","TOT","PC_LF","Q","2019-Q3",7.518213,
"EA19","UNEMP","WOMEN","PC_LF","Q","2005-Q1",10.2643,
"EA19","UNEMP","WOMEN","PC_LF","Q","2005-Q2",10.21618,
"EA19","UNEMP","WOMEN","PC_LF","Q","2005-Q3",10.08034,
"EA19","UNEMP","WOMEN","PC_LF","Q","2005-Q4",10.00225,
"EA19","UNEMP","WOMEN","PC_LF","Q","2006-Q1",9.861428,
"EA19","UNEMP","WOMEN","PC_LF","Q","2006-Q2",9.524765,
"EA19","UNEMP","WOMEN","PC_LF","Q","2006-Q3",9.32875,
"EA19","UNEMP","WOMEN","PC_LF","Q","2006-Q4",9.063445,
"EA19","UNEMP","WOMEN","PC_LF","Q","2007-Q1",8.746374,
"EA19","UNEMP","WOMEN","PC_LF","Q","2007-Q2",8.555466,
"EA19","UNEMP","WOMEN","PC_LF","Q","2007-Q3",8.378125,
"EA19","UNEMP","WOMEN","PC_LF","Q","2007-Q4",8.230401,
"EA19","UNEMP","WOMEN","PC_LF","Q","2008-Q1",8.103573,
"EA19","UNEMP","WOMEN","PC_LF","Q","2008-Q2",8.165439,
"EA19","UNEMP","WOMEN","PC_LF","Q","2008-Q3",8.274311,
"EA19","UNEMP","WOMEN","PC_LF","Q","2008-Q4",8.604416,
"EA19","UNEMP","WOMEN","PC_LF","Q","2009-Q1",9.208319,
"EA19","UNEMP","WOMEN","PC_LF","Q","2009-Q2",9.57514,
"EA19","UNEMP","WOMEN","PC_LF","Q","2009-Q3",9.977779,
"EA19","UNEMP","WOMEN","PC_LF","Q","2009-Q4",10.13902,
"EA19","UNEMP","WOMEN","PC_LF","Q","2010-Q1",10.23124,
"EA19","UNEMP","WOMEN","PC_LF","Q","2010-Q2",10.3421,
"EA19","UNEMP","WOMEN","PC_LF","Q","2010-Q3",10.24436,
"EA19","UNEMP","WOMEN","PC_LF","Q","2010-Q4",10.30464,
"EA19","UNEMP","WOMEN","PC_LF","Q","2011-Q1",10.19793,
"EA19","UNEMP","WOMEN","PC_LF","Q","2011-Q2",10.17856,
"EA19","UNEMP","WOMEN","PC_LF","Q","2011-Q3",10.44434,
"EA19","UNEMP","WOMEN","PC_LF","Q","2011-Q4",10.66662,
"EA19","UNEMP","WOMEN","PC_LF","Q","2012-Q1",11.05893,
"EA19","UNEMP","WOMEN","PC_LF","Q","2012-Q2",11.34993,
"EA19","UNEMP","WOMEN","PC_LF","Q","2012-Q3",11.62732,
"EA19","UNEMP","WOMEN","PC_LF","Q","2012-Q4",11.84483,
"EA19","UNEMP","WOMEN","PC_LF","Q","2013-Q1",12.02216,
"EA19","UNEMP","WOMEN","PC_LF","Q","2013-Q2",12.1438,
"EA19","UNEMP","WOMEN","PC_LF","Q","2013-Q3",12.05273,
"EA19","UNEMP","WOMEN","PC_LF","Q","2013-Q4",12.04633,
"EA19","UNEMP","WOMEN","PC_LF","Q","2014-Q1",11.96002,
"EA19","UNEMP","WOMEN","PC_LF","Q","2014-Q2",11.79126,
"EA19","UNEMP","WOMEN","PC_LF","Q","2014-Q3",11.7813,
"EA19","UNEMP","WOMEN","PC_LF","Q","2014-Q4",11.60484,
"EA19","UNEMP","WOMEN","PC_LF","Q","2015-Q1",11.33607,
"EA19","UNEMP","WOMEN","PC_LF","Q","2015-Q2",11.17433,
"EA19","UNEMP","WOMEN","PC_LF","Q","2015-Q3",10.86923,
"EA19","UNEMP","WOMEN","PC_LF","Q","2015-Q4",10.76443,
"EA19","UNEMP","WOMEN","PC_LF","Q","2016-Q1",10.62342,
"EA19","UNEMP","WOMEN","PC_LF","Q","2016-Q2",10.48368,
"EA19","UNEMP","WOMEN","PC_LF","Q","2016-Q3",10.29116,
"EA19","UNEMP","WOMEN","PC_LF","Q","2016-Q4",10.07052,
"EA19","UNEMP","WOMEN","PC_LF","Q","2017-Q1",9.785361,
"EA19","UNEMP","WOMEN","PC_LF","Q","2017-Q2",9.492727,
"EA19","UNEMP","WOMEN","PC_LF","Q","2017-Q3",9.38492,
"EA19","UNEMP","WOMEN","PC_LF","Q","2017-Q4",9.082298,
"EA19","UNEMP","WOMEN","PC_LF","Q","2018-Q1",8.882167,
"EA19","UNEMP","WOMEN","PC_LF","Q","2018-Q2",8.712836,
"EA19","UNEMP","WOMEN","PC_LF","Q","2018-Q3",8.395588,
